QueryName,QuerySMILES,TargetCompoundName,TargetSMILES,Similarity
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC,Voacangine,0.30182145904579605
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC1=CC(=CC=C1)COC2=CC=CC=C2C(=O)N(CCCN)CC3=CC=CS3.Cl,AMTB hydrochloride,0.4286405609113757
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C1=CC(=CC=C1CN(C2=C(C=C(C=N2)C(F)(F)F)Cl)S(=O)(=O)C3=CC=C(C=C3)C(=O)O)OC(F)(F)F,RQ-00203078,0.316089228646492
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C1CC1C2=C(N=CC3=CC=CC=C32)N(CC4=CC=C(C=C4)OC(F)(F)F)S(=O)(=O)C5=CC=C(C=C5)C(=O)O,Elismetrep,0.2884714493380928
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,Phenazopyridine,0.3333386992779961
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C1CN([C@@H](C2=CC=CC=C21)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC4=CC=C(C=C4)F,AMG8788,0.1976871022202858
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)C1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=C(C=CC=N3)Cl,BCTC,0.23787521342097184
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,Phenazopyridine hydrochloride,0.4928191926436899
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC,Voacangine,0.25499298502608647
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC1=CC(=CC=C1)COC2=CC=CC=C2C(=O)N(CCCN)CC3=CC=CS3.Cl,AMTB hydrochloride,0.40471027787958264
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1=CC(=CC=C1CN(C2=C(C=C(C=N2)C(F)(F)F)Cl)S(=O)(=O)C3=CC=C(C=C3)C(=O)O)OC(F)(F)F,RQ-00203078,0.29346305472189516
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1CC1C2=C(N=CC3=CC=CC=C32)N(CC4=CC=C(C=C4)OC(F)(F)F)S(=O)(=O)C5=CC=C(C=C5)C(=O)O,Elismetrep,0.2744956176737117
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N,Phenazopyridine,0.3013668217982064
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1CN([C@@H](C2=CC=CC=C21)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC4=CC=C(C=C4)F,AMG8788,0.1780740803169814
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC(C)(C)C1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=C(C=CC=N3)Cl,BCTC,0.22314583726256915
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,Phenazopyridine hydrochloride,0.4808135273635825
