QueryName,QuerySMILES,TargetCompoundName,TargetSMILES,Similarity
秦皮乙素,C1=CC(=O)OC2=CC(=C(C=C21)O)O,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC,Voacangine,0.5842190685239377
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,CC(C)CNC1=NC(=NC=C1C(=O)NCC2=CC=CC=C2)N3CCN(CC3)CC4CCCOC4,PF-4840154,0.5928310740964227
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)C(=O)O,4-(Phenyldiazenyl)benzoic acid,0.5436440384358658
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,COCCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)CCl,JT010,0.47803717375764204
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,COC1=CC(=CC(=C1O)OC)C(=O)OC,Methyl syringate,0.5711994121630808
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,CC(C)CN1C2=C(C=CC=C2F)/C(=C\C(=O)O)/C1=O,ASP7663,0.5249155137045396
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,C1=CC=C(C=C1)N=NC2=CC(=NC=C2)Cl,TRPA1 Antagonist 3,0.5898634099906623
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)CN=C=S)O)O)O,Moringin,0.6475691793221218
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,CCCCCC(=O)/C=C/C=O,(E)-4-Oxo-2-nonenal,0.6261240824002324
4-香豆酸,C1=CC(=CC=C1/C=C/C(=O)O)O,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC,Voacangine,0.6517383926221231
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,CC(C)CNC1=NC(=NC=C1C(=O)NCC2=CC=CC=C2)N3CCN(CC3)CC4CCCOC4,PF-4840154,0.5955240531666185
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)C(=O)O,4-(Phenyldiazenyl)benzoic acid,0.5526239271310285
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,COCCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)CCl,JT010,0.4795058700772358
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,COC1=CC(=CC(=C1O)OC)C(=O)OC,Methyl syringate,0.5780477798174719
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,CC(C)CN1C2=C(C=CC=C2F)/C(=C\C(=O)O)/C1=O,ASP7663,0.505445408114565
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,C1=CC=C(C=C1)N=NC2=CC(=NC=C2)Cl,TRPA1 Antagonist 3,0.6167649860270702
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)CN=C=S)O)O)O,Moringin,0.6069329629825144
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,CCCCCC(=O)/C=C/C=O,(E)-4-Oxo-2-nonenal,0.6202593643245473
阿魏酸,COC1=C(C=CC(=C1)/C=C/C(=O)O)O,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC,Voacangine,0.6205963781947851
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,CC(C)CNC1=NC(=NC=C1C(=O)NCC2=CC=CC=C2)N3CCN(CC3)CC4CCCOC4,PF-4840154,0.3657002578033125
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)C(=O)O,4-(Phenyldiazenyl)benzoic acid,0.40892693362994864
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,COCCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)CCl,JT010,0.32704864696442587
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,COC1=CC(=CC(=C1O)OC)C(=O)OC,Methyl syringate,0.3860960334750155
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,CC(C)CN1C2=C(C=CC=C2F)/C(=C\C(=O)O)/C1=O,ASP7663,0.3356848315218037
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C1=CC=C(C=C1)N=NC2=CC(=NC=C2)Cl,TRPA1 Antagonist 3,0.40791467882826754
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)CN=C=S)O)O)O,Moringin,0.36428740390711933
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,CCCCCC(=O)/C=C/C=O,(E)-4-Oxo-2-nonenal,0.4253021446348385
山奈酚,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC,Voacangine,0.3701012154983
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CNC1=NC(=NC=C1C(=O)NCC2=CC=CC=C2)N3CCN(CC3)CC4CCCOC4,PF-4840154,0.3047709521841466
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)C(=O)O,4-(Phenyldiazenyl)benzoic acid,0.4777045293275707
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,COCCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)CCl,JT010,0.21364838810254044
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,COC1=CC(=CC(=C1O)OC)C(=O)OC,Methyl syringate,0.37322347241625886
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CN1C2=C(C=CC=C2F)/C(=C\C(=O)O)/C1=O,ASP7663,0.24425268205742734
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C1=CC=C(C=C1)N=NC2=CC(=NC=C2)Cl,TRPA1 Antagonist 3,0.39960400875821733
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=CC=C(C=C2)CN=C=S)O)O)O,Moringin,0.32537191033113655
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCCC(=O)/C=C/C=O,(E)-4-Oxo-2-nonenal,0.418238737059948
熊果酸,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC)C(=O)OC,Voacangine,0.30182145904579605
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC(C)CNC1=NC(=NC=C1C(=O)NCC2=CC=CC=C2)N3CCN(CC3)CC4CCCOC4,PF-4840154,0.2621610331516895
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)C(=O)O,4-(Phenyldiazenyl)benzoic acid,0.4533001455140826
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,COCCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)CCl,JT010,0.19015286953539476
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,COC1=CC(=CC(=C1O)OC)C(=O)OC,Methyl syringate,0.3492334746293051
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CC(C)CN1C2=C(C=CC=C2F)/C(=C\C(=O)O)/C1=O,ASP7663,0.22320382010410025
豆甾醇,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,C1=CC=C(C=C1)N=NC2=CC(=NC=C2)Cl,TRPA1 Antagonist 3,0.3851019822219916
